geo_accession,hsa-miR-1307-3p,hsa-miR-4783-3p,hsa-miR-8073,hsa-miR-4532,hsa-miR-6787-5p,hsa-miR-6861-5p,hsa-miR-1233-5p,hsa-miR-4675,hsa-miR-92a-2-5p,hsa-miR-6756-5p,hsa-miR-1228-5p,hsa-miR-6766-5p,hsa-miR-4758-5p,hsa-miR-6802-5p,hsa-miR-6769a-5p,hsa-miR-4419b,hsa-miR-6784-5p,hsa-miR-4428,hsa-miR-342-5p,hsa-miR-885-3p,hsa-miR-8059,hsa-miR-1238-5p,hsa-miR-3156-5p,hsa-miR-4727-3p,hsa-miR-663a,hsa-miR-320a,hsa-miR-191-5p,hsa-miR-4646-5p,hsa-miR-1246,hsa-miR-4299,hsa-miR-4515,hsa-miR-197-5p,hsa-miR-6073,hsa-miR-4730,hsa-miR-6717-5p,hsa-miR-614,hsa-miR-6816-5p,hsa-miR-6858-5p,hsa-miR-211-3p,hsa-miR-6131,hsa-miR-6887-5p,hsa-miR-3682-3p,hsa-miR-6839-5p,hsa-miR-23b-3p,hsa-miR-642b-3p,hsa-miR-320b,hsa-miR-130a-3p,hsa-miR-103a-3p,hsa-miR-107,hsa-miR-6822-5p,hsa-miR-654-5p,hsa-miR-4498,hsa-miR-4514,hsa-miR-4734,hsa-miR-4261,hsa-miR-17-3p,hsa-miR-6729-5p,hsa-miR-4317,hsa-miR-3652,hsa-miR-4732-5p,hsa-miR-146a-5p,hsa-miR-6757-5p,hsa-miR-320e,hsa-miR-4489,hsa-miR-7847-3p,hsa-miR-3934-5p,hsa-miR-4700-5p,hsa-miR-4298,hsa-miR-23a-3p,hsa-miR-8060,hsa-miR-6742-5p,hsa-miR-483-5p,hsa-miR-15b-5p,hsa-miR-3137,hsa-miR-3151-5p,hsa-miR-4538,hsa-miR-320d,hsa-miR-6748-5p,hsa-miR-3617-5p,hsa-miR-6760-5p,hsa-miR-1343-3p,hsa-miR-4652-5p,hsa-miR-3605-5p,hsa-miR-25-3p,hsa-miR-4436b-3p,hsa-miR-320c,hsa-miR-4300,hsa-miR-140-3p,hsa-miR-4259,hsa-miR-221-3p,hsa-miR-423-3p,hsa-miR-185-5p,hsa-miR-15a-5p,hsa-miR-505-5p,hsa-miR-6728-5p,hsa-miR-222-3p,hsa-miR-4690-5p,hsa-miR-22-3p,hsa-miR-1247-3p,hsa-miR-126-3p,breast cancer
1879228,5.509451,5.6348,5.2652209999999995,10.94788,8.024128,6.534262,11.12535,6.438187999999999,9.903522,8.121807,11.92168,4.884729,8.179238,7.968286999999999,5.627574,5.215243,12.61761,3.8101870000000004,4.207866,5.050105,7.122966,5.030155000000001,2.7492,2.7492,10.5728,4.237895,3.1644639999999997,2.871507,4.538048000000001,2.7492,3.643681,6.517168,2.7492,9.599332,5.589243,7.167028,10.553339999999999,7.48692,5.0747800000000005,5.531601,5.47516,2.7492,3.143813,3.195577,8.395021,3.8852550000000003,2.7492,2.7492,2.7492,3.044207,2.7492,4.189078,2.7492,11.62144,2.7492,2.7492,12.73676,2.7492,4.844415000000001,3.2625889999999997,2.913396,6.566346,2.7492,3.503393,5.953369,3.664439,2.7492,5.9925559999999995,3.577393,2.7492,4.417763,5.214519999999999,2.7492,2.7492,4.648761,3.120302,3.097801,3.895396,2.7492,2.7492,5.745766000000001,2.7492,2.7492,2.7492,2.7492,2.7492,2.7492,2.7492,2.7492,3.2983620000000005,3.612196,2.7492,2.7492,3.116717,2.7492,3.2950589999999997,5.879803,3.7919690000000004,5.888326999999999,2.7492,0
1877023,9.138437,8.248078999999999,7.48433,14.066989999999999,9.231121,8.413348,12.09075,8.812522,7.680613,9.149230000000001,11.03641,6.546113,9.090099,8.855985,7.5335410000000005,6.888946000000001,12.1161,6.76236,6.162578,6.444194,10.28278,6.154116999999999,5.383204,5.60116,11.374089999999999,5.624701,6.047447,5.88968,9.482519,5.25481,5.983907,7.9707360000000005,6.182629,8.888516000000001,7.307002000000001,9.965174000000001,10.00415,8.822014999999999,6.882878,12.28738,6.741846000000001,4.18014,5.890973000000001,7.589794,10.14635,5.850645,4.6268400000000005,6.424373999999999,6.023169,6.202221,4.4664150000000005,5.345618,4.931891,13.682220000000001,3.132005,5.289308,12.500119999999999,4.92274,5.860709,7.320450999999999,4.045406,7.9315880000000005,4.376334,4.4038330000000006,7.50387,4.828323,3.132005,6.713660000000001,7.159377,4.8581900000000005,6.517389,6.056775,3.3933730000000004,4.8578980000000005,6.1188970000000005,4.851469,4.8566519999999995,4.511623,3.132005,4.7637480000000005,7.2153410000000004,4.59855,3.947896,4.998557,4.8125230000000006,4.230971,4.783531,3.132005,5.426011,4.71914,3.132005,5.058801,4.257915000000001,4.289559,3.132005,4.846697,6.650708,5.716436,6.510135,4.251863,1
1877333,9.34195,9.033173,7.589233,14.162239999999999,9.107656,7.836347999999999,12.230189999999999,8.623909,6.3504510000000005,8.750881,10.727910000000001,6.601534,9.175130000000001,8.779876,7.112153999999999,6.357576,11.57139,5.85156,5.552798,5.734118,9.807086,7.2173050000000005,6.10872,6.009725,12.7963,7.056736,6.317921,7.358482,6.708594000000001,4.236133000000001,6.957636,8.52999,4.236133000000001,7.291886,7.4686770000000005,9.9034,10.01383,8.824786999999999,7.629283999999999,11.5298,6.5843419999999995,5.653999,6.42915,7.135756,9.751969,6.601983000000001,4.663965,6.2907660000000005,6.560647,5.396178,4.7149019999999995,5.860867,4.236133000000001,13.74649,5.856841999999999,5.800451,11.95893,4.236133000000001,6.3385739999999995,5.015375,4.392526999999999,8.148011,5.611233,5.104742,6.767755999999999,4.236133000000001,6.068587,6.856117,5.266067,6.502306,4.673501,6.647274,5.683617,5.799276,4.810581,4.236133000000001,6.147459,5.029202,4.236133000000001,4.236133000000001,7.470994,5.822687,7.349569,4.236133000000001,5.592524,6.0174330000000005,4.840232,6.096486,6.183349,5.465908,5.226368,4.525314,5.406926,4.236133000000001,4.236133000000001,6.419361,7.133162,6.373408,7.536346000000001,4.77347,1
1876768,10.52485,9.547282000000001,8.587579,14.474470000000002,9.999581,8.452567,12.57599,8.195988,6.957091,8.786918,10.77598,7.353763000000001,9.805067,8.881173,9.243039999999999,7.420552000000001,11.3606,7.574505,7.858662,4.667517,11.721910000000001,6.281939,4.858109,6.631678,12.29364,8.053841,9.408977,8.329672,10.66624,6.336961,8.667216999999999,8.693465,7.862361999999999,7.294277,8.253029,11.95831,10.06917,8.525924,7.158600999999999,13.724039999999999,7.214900999999999,4.925546,7.461173,11.73578,10.314860000000001,7.136937,6.914160000000001,8.838858,9.036610000000001,5.866517,5.47286,4.667517,5.488348,14.44961,5.388446,5.955765,12.1165,8.168882,5.671437,8.261892999999999,4.876117,8.465688,5.729598,4.667517,7.193816,6.733472,4.667517,7.248784,11.676730000000001,4.939973999999999,5.173495,7.018846000000001,6.154885,5.252018,5.414729,5.7821050000000005,7.058981,5.475331,6.24405,4.667517,7.624382000000001,5.927473,6.075976,5.76616,4.667517,6.687778,4.667517,7.431556,4.980081,5.338538,6.291277,5.703245,6.510807,4.667517,4.667517,5.182048,6.441947,9.698317999999999,8.009462,4.778156,1
1876554,9.497252,9.712647,7.385348,14.480720000000002,9.146711,8.78083,13.548160000000001,9.206833999999999,6.436227,9.142559,11.21604,7.235258999999999,9.77839,9.596633,8.446268,7.359488000000001,11.28842,7.034771000000001,7.7347399999999995,6.376688,12.03304,7.477982000000001,6.405465,7.557086999999999,12.41752,6.635167,6.135102,6.8599559999999995,6.5305860000000004,5.079914,7.036760000000001,8.859385000000001,6.66803,7.817581,7.714017,11.65663,10.34494,9.457816000000001,8.274151,10.685139999999999,7.695742999999999,6.1395029999999995,7.543285000000001,6.5540899999999995,10.23192,6.404268,5.855269,5.079914,5.079914,5.079914,5.079914,6.783671000000001,5.832013,14.35454,5.079914,6.7293899999999995,12.17234,5.75844,7.4311940000000005,6.138449,6.786922,9.3161,6.161975,5.079914,7.974951,5.079914,5.079914,7.52155,5.079914,5.079914,6.253596,7.067086,6.342465,6.234138,6.328645,6.002371,5.449512,5.821095,5.079914,5.263833,7.755395,5.7961089999999995,5.667127,5.079914,5.079914,5.760935,5.079914,5.079914,5.079914,5.207308,5.079914,5.636094,5.567248,5.079914,5.079914,5.079914,7.035709,5.425818,7.749541000000001,6.263282,1
1879705,6.262118,5.112226000000001,5.69459,11.19694,8.135506,7.074967999999999,10.48484,6.599313,9.970429,7.829332000000001,12.114130000000001,5.220258,8.372699,8.023008,5.824488,4.575844,13.10073,2.224891,3.835842,5.466787,8.845107,4.683356,3.9028339999999995,4.304209999999999,10.981639999999999,4.7978629999999995,3.9934510000000003,3.40361,5.549471,1.898507,4.4706220000000005,7.237385000000001,2.521258,9.334955,5.859781,8.040882,10.845180000000001,8.375095,6.277435,9.355119,5.857778,1.898507,3.4525550000000003,3.3354980000000003,8.028192,3.743531,4.105777,2.455462,1.898507,4.28052,2.549714,5.391818,1.898507,12.229339999999999,3.277328,1.898507,13.07197,2.758517,5.475322,4.88781,4.153457,6.534922,2.439237,3.119185,5.668521,2.3277970000000003,1.898507,5.645658999999999,3.959221,3.186998,3.9330589999999996,4.566096,1.898507,1.898507,4.086327,1.898507,3.8656940000000004,3.784131,1.898507,1.898507,5.7797529999999995,1.898507,1.898507,3.280553,1.898507,1.898507,1.898507,1.898507,5.204611,2.708688,2.465985,3.3350739999999996,2.993393,5.507662,1.898507,3.8548160000000005,6.235632,4.005987,5.7262129999999996,1.898507,0
1879825,5.524154,5.461412999999999,5.141916,11.641860000000001,7.933244,6.40227,10.31149,6.342085,10.035969999999999,7.628260000000001,12.02285,5.362019999999999,8.161324,7.819788000000001,5.785573,4.87965,13.478660000000001,3.3416050000000004,3.8027309999999996,3.074655,8.999413,5.129412,3.074655,3.732701,10.73662,5.090386,4.412922,3.7494989999999997,4.835861,3.074655,3.7679139999999998,6.608924000000001,3.074655,10.05383,5.9636190000000004,8.119005,11.13749,6.6133169999999994,5.833889,8.639453,5.4675720000000005,3.074655,3.3106169999999997,3.074655,8.158769,4.855782,3.074655,3.074655,3.074655,4.088922,3.074655,4.455019,3.074655,12.57951,3.074655,3.074655,13.13596,3.074655,4.252675,4.409954,3.5620010000000004,6.470007,3.074655,3.074655,6.271448,3.074655,3.074655,5.365886,3.404902,3.074655,4.209604,4.543107,3.074655,3.074655,3.6706730000000003,3.074655,3.393188,3.439078,3.074655,3.074655,6.606053,3.074655,4.875439,3.074655,3.074655,3.559232,3.074655,4.035337999999999,3.074655,3.074655,3.074655,3.7448980000000005,3.074655,3.074655,3.074655,3.074655,4.467435,4.972931,6.42673,3.074655,0
1879894,5.699885,5.957857,4.94055,10.55295,8.464639,6.929803999999999,9.8648,6.332576,9.66204,8.225983,12.247910000000001,5.17721,7.363321000000001,7.839696000000001,5.439558,5.232547,12.54476,3.528602,4.649734,4.740668,7.6930130000000005,4.226691000000001,3.49212,3.999418,10.077589999999999,4.841648,2.608089,3.652279,2.947477,2.608089,3.635646,7.581196,2.608089,8.298675999999999,5.9252080000000005,7.597589,10.702580000000001,7.692044,4.98412,4.31186,5.474966,2.608089,3.107613,2.608089,7.497777,4.089709,3.668439,2.608089,2.608089,2.836878,3.479113,4.051362999999999,2.608089,12.51263,2.608089,3.8323629999999995,12.83014,2.608089,5.874594,4.140695,2.608089,6.948216,2.608089,2.608089,5.2813930000000004,4.54231,2.873771,4.910687,2.608089,2.608089,4.11074,5.477298,2.608089,2.608089,4.336597,2.760216,2.608089,4.820712,2.608089,2.608089,6.017323,2.608089,2.608089,2.608089,2.608089,3.789426,2.608089,2.608089,3.271982,3.491794,2.608089,2.608089,2.608089,2.608089,2.608089,2.608089,4.851772,2.608089,6.129231,3.104743,0
1879809,5.238237000000001,4.696127,4.82255,10.74745,7.7843979999999995,7.17099,10.57269,6.398169,9.393825999999999,7.551336,11.84099,5.119699,8.078674000000001,8.090902999999999,5.328658,5.097765,12.908610000000001,2.665342,4.032576000000001,4.805556,7.335167,5.214334,3.3552120000000003,2.54065,10.28122,5.1511379999999996,2.54065,2.705609,2.54065,2.54065,2.54065,7.071892,2.54065,9.511935000000001,6.055704,7.2485479999999995,10.95926,7.864117,4.8414459999999995,5.427768,5.58622,2.54065,3.769387,2.7676,7.445986,3.741797,2.54065,2.54065,2.54065,3.97361,2.54065,3.766054,2.54065,12.18196,2.54065,2.663575,13.1268,2.54065,5.1037360000000005,4.009924,2.54065,6.451026000000001,2.54065,2.54065,5.930836,2.54065,2.54065,5.571940000000001,2.54065,2.54065,4.463851,4.898322,2.54065,2.54065,4.028628,2.54065,3.009327,3.8086599999999997,2.54065,2.54065,5.888284,2.54065,2.54065,2.54065,2.54065,2.979427,2.54065,2.54065,3.037377,2.54065,2.54065,2.54065,2.54065,2.54065,2.54065,2.54065,5.5388910000000005,4.205015,5.9335309999999994,2.54065,0
1878207,4.5195870000000005,5.236685,5.02179,10.72077,7.614571000000001,6.5236,10.48273,6.752594,9.272696,7.848367999999999,11.862680000000001,4.2675,8.311819,8.216109,6.3732809999999995,5.150405999999999,12.436580000000001,3.530189,4.560055999999999,4.786328,8.013043,5.024529,3.510561,3.471307,10.44401,4.043334,3.136374,4.638603,2.107749,2.107749,2.107749,7.451809,3.227808,9.631877000000001,3.065299,7.918792,10.92115,8.357316,6.407937,5.120952,5.782979,3.61697,2.566019,2.107749,8.184964,3.1551259999999997,2.107749,2.107749,2.107749,2.890879,2.107749,4.154514,2.107749,11.712589999999999,2.107749,2.107749,12.55505,2.107749,4.766108999999999,4.520726,2.107749,7.473389,2.107749,4.10162,6.196874,2.107749,2.107749,5.7596739999999995,2.555253,3.3427309999999997,4.722616,4.158076,2.107749,2.107749,4.173526,2.107749,2.107749,2.8216759999999996,2.107749,3.3624669999999997,4.93187,2.107749,2.107749,2.107749,2.107749,2.107749,2.969702,2.107749,4.075944,2.107749,2.107749,3.1751810000000003,2.55136,2.107749,2.107749,2.107749,5.630415,2.7829200000000003,4.848071,2.107749,0
1878506,5.635596,5.095577,4.839373999999999,10.56221,8.067335,6.341187000000001,10.54168,6.518204,9.448477,8.385685,11.988760000000001,4.844728,8.163994,7.889575,5.653642,5.071362000000001,12.28507,3.869416,3.772124,5.670592,7.525005,5.733223000000001,3.110759,3.624971,10.42052,4.051148,0.5608010999999999,4.076703,2.521566,2.633639,2.242123,8.243762,2.426483,9.582166,3.868822,6.912217999999999,10.39835,8.852565,5.667317,5.599412999999999,5.913151,3.120557,2.951725,1.588223,8.180133,3.359576,-0.03642155,-0.03642155,-0.03642155,3.0796639999999997,-0.03642155,5.242647,-0.03642155,11.70249,1.273379,1.125768,12.652619999999999,0.6401165,5.381392,4.312966,1.409091,6.788552,-0.03642155,3.3364480000000003,6.366793,2.050493,1.764631,6.2617519999999995,0.2339002,2.49506,4.373905000000001,5.047630000000001,-0.03642155,2.208697,4.252083,1.843186,1.8149220000000001,3.651098,-0.03642155,3.3715589999999995,5.265686,0.8076707,1.7599240000000003,0.8858501,1.9068919999999998,2.41198,1.004384,1.083906,3.5292269999999997,-0.03642155,2.067825,1.9850849999999998,-0.03642155,1.354558,1.256237,0.6230595,6.650181,-0.03642155,6.166062999999999,-0.03642155,0
1876460,8.766821,8.100648,7.1623399999999995,13.632779999999999,9.084591,8.624661,11.088569999999999,9.525038,8.156336999999999,9.527954,11.32979,7.165152,9.411501,9.393448,7.091119,6.399484999999999,11.798860000000001,4.05131,5.2998709999999996,7.279839999999999,8.573839,6.253607,4.518489,4.924673,11.48912,5.412131,4.05131,5.8008370000000005,4.05131,4.217664,6.008311,7.5852070000000005,4.05131,7.575564999999999,5.406566000000001,8.637692,10.20073,9.135042,7.589436,5.931026999999999,6.933489999999999,4.05131,6.346019999999999,4.182423,9.38888,4.05131,4.05131,4.05131,4.05131,5.706532,4.05131,6.014797,4.05131,13.474960000000001,4.05131,4.05131,12.06122,4.05131,5.949262999999999,4.05131,4.724974,8.233575,4.05131,4.05131,7.388959,4.05131,4.05131,7.38943,4.9588,4.05131,6.895364,5.500522,4.05131,4.05131,6.730814,4.05131,4.05131,5.528798,4.05131,4.05131,6.265244,4.05131,4.05131,4.05131,4.05131,4.05131,4.05131,4.05131,4.243677,4.05131,4.529089,4.05131,4.05131,4.05131,4.05131,4.05131,6.85267,4.05131,6.566686,4.358502,1
1879663,4.865255,5.013332,5.391501,10.214080000000001,7.755599,6.567034,10.31668,6.5154760000000005,9.652108,7.918711,12.01497,5.080055000000001,8.250832,7.940842999999999,5.90687,5.5317050000000005,12.6828,4.46934,4.06191,4.408244,8.40751,5.406522,3.062952,3.336203,10.03085,4.07492,2.908186,3.7686309999999996,2.438,3.179642,1.729137,7.467183,2.219689,9.228895,4.986149,7.485302000000001,10.77609,8.038325,5.667281,6.126941,5.746116000000001,2.4849930000000002,3.506245,3.175608,7.769000999999999,3.210779,0.981143,2.301489,2.17582,4.301023000000001,2.873351,4.288332,0.981143,11.73155,0.981143,2.496643,12.4439,0.981143,5.083025,5.3397239999999995,2.0424330000000004,6.676332,0.981143,2.889462,6.2102889999999995,3.0652880000000002,1.957646,6.0079970000000005,2.6182119999999998,2.307142,4.6830989999999995,5.167974,2.295417,0.981143,4.684639,2.721752,1.142531,4.138955,2.836262,3.233752,5.319254,0.981143,2.426432,0.981143,1.8416810000000001,2.108836,2.204551,0.981143,3.858854,1.1008930000000001,1.644944,2.376086,0.981143,2.149791,0.981143,1.5356100000000001,5.631926999999999,1.607017,6.098438,0.981143,0
1877215,9.458089,8.659443,7.89801,14.128779999999999,9.282807,8.601806,12.66888,8.874945,7.848748,9.076385,11.07474,6.722617999999999,9.529841000000001,9.16871,7.579426,6.752699000000001,11.49087,6.561866,7.606474,6.059248,11.29578,6.9154100000000005,5.309088,6.593309,12.07692,6.549632,6.673485,6.969334,9.720976,6.173946,7.10485,7.642025,5.910922,7.565973,8.360105,11.03754,10.18147,8.779225,7.802077000000001,12.33305,7.022455,5.309088,5.828755999999999,7.207934,10.502289999999999,5.596201000000001,5.309088,5.309088,6.31875,5.648836,5.677311,5.309088,5.309088,13.90269,5.309088,5.6617489999999995,12.46686,5.309088,7.0025770000000005,7.335894000000001,5.309088,8.346932,5.309088,5.796167,7.465658,6.573057,5.309088,7.353305000000001,7.234037,5.309088,5.887121,7.277055000000001,5.309088,5.309088,6.220174,5.309088,5.826604,5.848845,5.564822,5.6179760000000005,7.230099000000001,5.309088,5.309088,5.309088,5.309088,5.309088,5.309088,5.309088,5.468179,5.309088,5.881607,5.309088,5.309088,5.309088,5.309088,5.466247,7.054952,6.80083,7.544336,5.309088,1
1876500,9.127817,9.010168,7.747769,14.07036,9.318035,8.276275,13.015039999999999,9.583064,7.849963000000001,9.15939,11.66577,7.351572999999999,10.13529,9.096289,7.921202,7.898007000000001,11.548110000000001,6.082733999999999,6.908402000000001,6.539388,9.935294,7.151457000000001,6.0246889999999995,5.8803220000000005,12.25716,7.014181,5.332604,7.154685000000001,7.951328,6.009551,6.626072,9.275528999999999,6.934494,8.253509,6.616738000000001,10.48038,9.879177,8.779911,7.980361,12.089960000000001,6.270817,3.970129,4.713988,5.151279,11.290460000000001,5.558137,3.40714,3.985213,4.57831,5.788319,5.507926,5.199019,3.40714,13.82213,5.136487000000001,4.895219,11.79115,3.40714,6.828074000000001,6.747497,4.672574,9.563347,3.7924339999999996,3.40714,7.316628999999999,5.704779,3.40714,7.6199,5.790539,3.40714,4.518644999999999,7.1224289999999995,3.40714,3.40714,6.415837000000001,3.40714,5.272132,4.570915,5.306269,3.40714,7.157741000000001,3.40714,3.40714,5.142782,3.40714,5.117215,3.40714,3.40714,3.40714,3.713566,5.442527,4.750791,3.40714,4.067486,3.40714,4.276191000000001,6.071764,5.722926999999999,6.729207000000001,3.7525800000000005,1
1876519,9.335072,9.964943,7.354272,14.6238,8.656627,8.723931,12.92578,9.71594,6.139615,9.549561,10.74573,7.217182000000001,10.18475,9.846483000000001,8.988253,8.086578999999999,10.936639999999999,7.831232000000001,8.336594999999999,5.803412000000001,11.33795,8.275161,7.368142,6.985384,11.624319999999999,6.47471,5.0576,7.615462,5.0576,5.37474,7.027061,9.455917,7.174828999999999,7.0034279999999995,7.522726,11.74092,10.09699,9.532301,8.047215,10.818660000000001,8.562128,6.965811,8.078897,5.178296,9.957436999999999,5.9573160000000005,5.0576,5.0576,5.0576,6.23334,5.554996,5.988711,5.0576,14.051520000000002,5.164219999999999,5.0576,11.80713,5.0576,7.0390820000000005,5.0576,5.983006,9.36404,5.0576,5.0576,8.809508000000001,5.0576,5.0576,7.787323,5.0576,5.816312,6.1881010000000005,7.480052000000001,5.0576,5.0576,6.120764,5.0576,5.0576,6.183633,5.0576,6.013589,7.747105,6.28185,5.0576,5.0576,5.0576,5.0576,5.0576,5.0576,5.435843,5.0576,5.177763,5.0576,5.0576,5.0576,5.0576,5.0576,7.4243429999999995,5.0576,7.76002,5.0576,1
1879184,4.122961,4.744289,5.288467,12.411439999999999,7.454861,6.445117,11.42915,7.6200339999999995,9.568192,8.196397,12.43602,4.628445,7.800973,8.240335,5.490664,5.6880809999999995,12.45748,2.60031,2.602871,3.27975,6.565910000000001,5.219504,4.119606,2.252181,10.885530000000001,4.191227,2.437239,2.704618,3.2408240000000004,1.800572,3.264524,6.166558,1.800572,9.927556,3.578175,5.723313,10.06418,7.465033999999999,6.297061,3.495847,5.948968,3.92141,2.687622,2.938386,9.965888,2.803473,1.800572,2.0703560000000003,2.4127099999999997,2.858165,2.256696,2.9121490000000003,1.800572,11.3923,2.696548,3.459572,12.45936,1.800572,4.392493,3.6112629999999997,1.800572,7.071805,3.108898,2.1611029999999998,6.1389510000000005,1.800572,1.800572,5.8338019999999995,2.5274229999999998,1.9159849999999998,4.237101999999999,5.413380999999999,2.509982,1.800572,4.227883,1.800572,1.800572,2.389834,1.800572,2.086507,5.841514,1.800572,1.800572,1.800572,1.800572,2.143406,1.800572,2.302043,3.220661,2.2795520000000002,2.070417,1.800572,2.3666810000000003,1.800572,1.800572,1.800572,4.779131,1.800572,4.860767,1.800572,0
1878943,5.129839,5.894923,4.119279,11.25177,7.860657000000001,6.444783,10.544989999999999,6.475023,9.638336,7.680491,12.27476,4.74693,8.365502000000001,7.779528,5.699852,5.076658,12.4716,3.8676980000000003,4.45291,3.4105879999999997,7.843058,4.921537,2.571728,4.438982,10.3864,3.588977,2.838835,3.953124,2.571728,2.571728,2.9238459999999997,6.501956,2.571728,9.930784,3.377425,7.563435000000001,10.74767,7.462542,5.544675,4.438426,5.956834,2.571728,4.186073,2.571728,8.573132000000001,3.096734,2.571728,2.571728,2.571728,2.571728,2.571728,4.015871,2.571728,12.4142,2.571728,2.571728,13.09181,2.571728,4.992852,3.597177,2.571728,6.8913009999999995,2.571728,2.845688,5.978038,3.492058,2.571728,5.461257,2.832661,3.249286,3.844959,5.061185,2.886045,2.571728,4.027211,2.571728,2.571728,3.3054230000000002,2.571728,2.795491,5.738633,2.571728,2.571728,2.571728,2.571728,2.814259,2.571728,2.571728,2.571728,2.571728,2.571728,2.571728,2.819795,2.571728,2.571728,2.571728,5.291747,2.571728,5.634396,2.571728,0
1878426,5.635607,5.340109,5.238096,10.31269,7.997946000000001,6.491953,10.36378,6.824388000000001,8.563822,8.296669,11.995460000000001,5.185658999999999,8.379847,7.904266000000001,6.043054,5.52625,12.63085,4.329967,3.958597,5.0930029999999995,8.360871000000001,5.677281,2.876976,2.548343,10.11317,4.029714,1.101807,4.3888169999999995,5.53791,1.3413329999999999,2.712257,8.164017999999999,2.520427,9.51511,4.864283,7.890069,10.61688,8.487376,5.417222,6.91333,6.0372639999999995,3.373008,3.10358,2.010677,7.540086,2.219113,1.101807,1.101807,1.101807,3.6109839999999997,1.735796,4.866448,1.101807,11.95982,2.2191009999999998,1.214566,12.71727,1.101807,5.436225,5.457543,1.489215,6.438914,1.101807,3.633039,6.214894999999999,2.858494,1.312245,5.95204,1.795336,2.29353,4.345651999999999,5.279891,1.532628,1.298125,4.982379,2.574793,1.101807,3.728572,1.101807,3.601489,5.448601999999999,1.643096,1.41763,1.612219,1.101807,2.375885,1.101807,1.101807,3.673928,1.916575,1.101807,1.90245,1.101807,1.101807,1.358333,1.101807,6.7918,1.769193,6.148880999999999,1.101807,0
1877620,5.08889,5.389719,5.522464,11.24474,8.079439,6.719345,10.595930000000001,6.681137,10.02849,7.915464999999999,12.34202,5.341819,8.378847,8.159072,5.856489,5.586494,12.994819999999999,3.7206269999999995,4.372232,3.924511,8.192705,5.342326,3.7779260000000003,3.412667,10.34004,4.475517,2.813385,4.023719,4.712276999999999,1.802729,3.577214,6.896464999999999,1.693698,10.62422,5.1701239999999995,7.196385,10.77748,7.721483999999999,5.6247050000000005,6.980867,5.957932,3.138882,2.671039,1.693698,8.660333999999999,4.352169,3.49651,1.693698,2.269367,3.4228660000000004,2.884807,3.941103,1.693698,12.07399,1.928284,3.651382,13.006089999999999,1.693698,4.912355000000001,4.510423,1.693698,6.572178,2.042451,3.034328,5.9715169999999995,3.5560059999999996,1.876579,5.474264,2.6138369999999997,1.8015869999999998,4.773773,4.680346,1.693698,1.693698,3.9560489999999997,3.585897,3.067789,3.7858449999999997,1.693698,3.203123,5.849747,1.693698,2.3630709999999997,2.573682,1.693698,3.8371910000000002,1.693698,1.693698,3.267111,2.571157,3.003135,2.520593,1.693698,2.394389,1.693698,1.693698,5.3815290000000005,2.694613,6.118188,1.693698,1
1876470,9.282357000000001,9.239434,7.306853,14.21551,9.323076,8.483621000000001,12.45238,9.808333,7.4483630000000005,9.259471000000001,11.61422,7.083482000000001,9.791099,9.650039999999999,8.421047999999999,7.077024000000001,11.45708,6.917016,6.624116000000001,7.586944,11.16967,7.280898,6.480693,6.203446,11.40301,7.259578,5.3733949999999995,7.0399899999999995,5.34282,4.877518,6.481074,8.614756,4.731745,6.743496,6.799994,11.04973,10.044130000000001,8.944377000000001,7.162559,9.616569,7.129607000000001,3.8431949999999997,6.316783999999999,5.611975,9.811494,6.687094,3.8431949999999997,3.8431949999999997,3.8431949999999997,5.3468,4.325107,6.432398,3.8431949999999997,13.748679999999998,3.8431949999999997,3.8431949999999997,11.52774,3.8431949999999997,6.2826059999999995,5.149218,6.0779,8.7202,4.943364,3.8431949999999997,7.483753,3.8431949999999997,3.8431949999999997,7.189417999999999,4.192354,3.8431949999999997,6.940617,6.137269,3.8431949999999997,3.8431949999999997,5.709189,3.8431949999999997,5.259097,3.8431949999999997,4.838335,4.3586160000000005,7.115907000000001,4.893452,3.8431949999999997,3.8431949999999997,3.8431949999999997,5.891557,3.8431949999999997,4.955804,5.427665,3.8431949999999997,5.304207,4.821123,3.8431949999999997,4.0559769999999995,3.8431949999999997,3.8431949999999997,6.6252949999999995,4.893738,7.021372,3.8431949999999997,1
